neuron_label,root_id,cell_type,subtype,branch_idx,branch_order,mean_diameter_nm,total_length_nm,electrotonic_length,soma_distance_nm,synapse_count,exc_count,inh_count,exc_fraction
exc_5PET,864691135884866160,excitatory,5PET,79,17,2486.0,10464.2424315835,0.011495235100179121,190274.45245277812,5,1,4,0.2
exc_5PET,864691135884866160,excitatory,5PET,80,17,1217.111111111111,51394.838892844935,0.08068912812792416,210739.7506834088,10,7,3,0.7
exc_5PET,864691135884866160,excitatory,5PET,81,28,927.1578947368421,27017.732472699758,0.0485995976763735,497527.9798133229,1,0,1,0.0
exc_5PET,864691135884866160,excitatory,5PET,82,28,734.6666666666666,10203.342450380867,0.020618540614626334,489120.7848021635,1,1,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,83,18,2560.4,20785.089589901065,0.022498761858872438,205899.11846352037,17,9,8,0.5294117647058824
exc_5PET,864691135884866160,excitatory,5PET,84,18,1798.7692307692307,16318.146504418924,0.021073842515345734,203665.6469207793,4,2,2,0.5
exc_5PET,864691135884866160,excitatory,5PET,85,3,1561.2,5946.609869691641,0.008243294265664329,46654.87996581997,2,0,2,0.0
exc_5PET,864691135884866160,excitatory,5PET,86,3,1180.1538461538462,36012.33129354158,0.05741727154331992,61687.740677744936,16,3,13,0.1875
exc_5PET,864691135884866160,excitatory,5PET,87,4,1119.467889908257,161447.23124606156,0.26429284640143746,130351.80052369657,31,19,12,0.6129032258064516
exc_5PET,864691135884866160,excitatory,5PET,88,4,1007.6986301369863,105630.16038752106,0.18225658667325095,102443.26509442632,20,9,11,0.45
exc_5PET,864691135884866160,excitatory,5PET,89,19,2656.787878787879,47536.51341790516,0.050513738522900156,240059.91996742348,38,26,12,0.6842105263157895
exc_5PET,864691135884866160,excitatory,5PET,90,19,1675.1764705882354,22742.650985447628,0.03043486865318779,227662.98875119473,12,7,5,0.5833333333333334
exc_5PET,864691135884866160,excitatory,5PET,91,29,724.6086956521739,32888.52898912738,0.06691959528444284,527481.1105442365,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,92,29,747.5555555555555,10726.704147937315,0.021488455098959604,516400.1981236415,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,93,10,803.5217391304348,67729.0962081915,0.13086909290097026,196500.45499340334,11,5,6,0.45454545454545453
exc_5PET,864691135884866160,excitatory,5PET,94,10,822.8888888888889,64057.421564349985,0.12230930030389062,194664.61767148259,12,9,3,0.75
exc_5PET,864691135884866160,excitatory,5PET,95,4,1141.0,40663.28391818562,0.06593564424744086,84527.59547535735,10,4,6,0.4
exc_5PET,864691135884866160,excitatory,5PET,96,4,1055.7142857142858,7937.37680374804,0.013380256095547622,68164.64191813856,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,97,4,907.4,13498.716368240834,0.02454447301934768,122246.02200207098,4,3,1,0.75
exc_5PET,864691135884866160,excitatory,5PET,98,4,621.5,9092.1998153265,0.019976023135612173,120042.76372561381,2,2,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,99,26,1385.111111111111,11973.53842257744,0.017621417176401435,478633.17886994587,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,100,26,2927.3333333333335,1726.2544407939808,0.0017475489406805864,473509.53687905415,0,0,0,
