partner_id,neuron_label,n_synapses,n_valid_regime,dominant_regime,regime_0_frac,regime_1_frac,regime_2_frac,spans_regimes,effect_ratio,mean_pairwise_distance,max_branch_fraction,p_distance,z_distance
864691135860081768,exc_23P,18,18,2,0.3333333333333333,0.2222222222222222,0.4444444444444444,True,0.9819976755552037,81670.68859405335,0.16666666666666666,0.262,-0.6179594958912785
864691135866001884,exc_23P,3,3,2,0.0,0.3333333333333333,0.6666666666666666,True,0.9094487369406431,234237.87115895873,0.3333333333333333,0.252,-0.37195751009551803
864691135867636502,exc_23P,4,4,1,0.0,0.5,0.5,True,0.9907068015091944,174827.68408504734,0.25,0.464,-0.06456727253206387
864691135885132912,exc_23P,6,6,2,0.0,0.16666666666666666,0.8333333333333334,True,0.9869478067209755,154146.4110958432,0.3333333333333333,0.413,-0.17433902601833334
864691135910675369,exc_23P,11,11,1,0.18181818181818182,0.6363636363636364,0.18181818181818182,True,0.7180175355426809,45839.08386960885,0.45454545454545453,0.0,-5.365983215392994
864691135911169705,exc_23P,5,5,0,0.4,0.2,0.4,True,0.788433243547693,47937.20048500852,0.2,0.043,-1.810316382943098
864691135916321382,exc_23P,6,6,2,0.0,0.3333333333333333,0.6666666666666666,True,0.7706852971261001,141146.4357493158,0.5,0.006,-3.7057491507766755
864691135919666864,exc_23P,5,5,2,0.0,0.2,0.8,True,1.013004029095987,78386.11018977505,0.2,0.586,0.2947839153146268
864691135937345077,exc_23P,5,5,0,1.0,0.0,0.0,False,0.8021713738102826,59753.13859616425,0.4,0.023,-2.618547013459886
864691135937654276,exc_23P,6,6,2,0.0,0.0,1.0,False,0.8792063968180666,175578.00076962,0.3333333333333333,0.084,-1.4413199467176554
864691135946587940,exc_23P,5,5,2,0.0,0.2,0.8,True,0.7902864322990282,72423.80578787245,0.4,0.027,-2.4032325552708635
864691135947011876,exc_23P,27,27,2,0.0,0.37037037037037035,0.6296296296296297,True,1.0034884380153521,155886.91945070412,0.1111111111111111,0.554,0.07393716516320177
864691135947136353,exc_23P,3,3,0,1.0,0.0,0.0,False,0.9128597716984158,41863.09967947506,0.6666666666666666,0.212,-0.7380833548785247
864691135947630433,exc_23P,10,10,2,0.0,0.0,1.0,False,0.8751194438138185,178613.74338475705,0.3,0.028,-2.0660347890279978
864691135977176643,exc_23P,3,3,2,0.3333333333333333,0.0,0.6666666666666666,True,0.9361359831598728,110082.59056465335,0.3333333333333333,0.321,-0.3337663443996957
864691135989717248,exc_23P,3,3,2,0.3333333333333333,0.0,0.6666666666666666,True,0.9780247897654769,106270.98586417915,0.3333333333333333,0.448,0.09362968501361224
864691135992816065,exc_23P,18,18,2,0.16666666666666666,0.0,0.8333333333333334,True,0.8466780048493097,80481.70143135863,0.2777777777777778,0.0,-5.350497113253476
864691136004885706,exc_23P,20,20,2,0.0,0.4,0.6,True,0.8992243939963788,123558.6768152193,0.25,0.001,-2.996415494756006
864691136024006201,exc_23P,10,10,0,0.9,0.1,0.0,True,0.7643568190140182,24144.441572646916,0.3,0.003,-2.680410084091303
864691136041006422,exc_23P,4,4,0,0.75,0.0,0.25,True,0.7367362031278246,37806.51714193072,0.5,0.091,-1.563584165775111
864691136069895304,exc_23P,4,4,2,0.0,0.25,0.75,True,0.6304047470709814,110553.09312273453,0.75,0.002,-4.069785956896898
864691136090479159,exc_23P,3,3,1,0.0,0.6666666666666666,0.3333333333333333,True,0.7239737536690996,179222.24548610803,0.6666666666666666,0.083,-1.652488448451431
864691136100949621,exc_23P,19,19,2,0.0,0.42105263157894735,0.5789473684210527,True,0.9613425756574209,124671.31613391233,0.15789473684210525,0.082,-1.2948075531452519
864691136101170037,exc_23P,5,5,2,0.0,0.4,0.6,True,0.546956068342209,83722.53599885596,0.6,0.0,-6.666819940392872
864691136108748216,exc_23P,3,3,2,0.0,0.0,1.0,False,0.013172260386660277,3050.9002649871886,1.0,0.0,-7.379829769747629
864691136118988312,exc_23P,5,5,2,0.0,0.2,0.8,True,0.8590097292562399,138899.37803800346,0.6,0.058,-1.7064557740622592
864691136124184102,exc_23P,7,7,1,0.0,0.7142857142857143,0.2857142857142857,True,0.6433345262447632,129700.88358022911,0.5714285714285714,0.0,-5.404245009917999
864691136135922315,exc_23P,3,3,2,0.0,0.0,1.0,False,0.6070377056390766,117515.33031268763,0.6666666666666666,0.028,-2.7683411164560146
864691136227357777,exc_23P,4,4,1,0.0,0.75,0.25,True,0.8530717102160776,98087.56627133086,0.5,0.065,-1.65456311321926
864691136228447569,exc_23P,4,4,1,0.0,0.5,0.5,True,0.5959585962915647,64362.67462469162,0.5,0.013,-3.27456944393569
864691136239032636,exc_23P,4,4,2,0.0,0.25,0.75,True,0.9077827752242678,140101.4410666464,0.5,0.169,-0.8220865607000585
864691136296706331,exc_23P,4,4,1,0.0,0.5,0.5,True,0.6426947091400601,137493.61529489118,0.5,0.004,-4.224955640715948
864691136371073416,exc_23P,5,5,2,0.0,0.4,0.6,True,0.8534519034244508,65361.16603486729,0.4,0.075,-1.4268151472290167
864691136379811797,exc_23P,3,3,2,0.0,0.0,1.0,False,1.1163482475301603,286493.26058361836,0.3333333333333333,0.874,0.9287785360403631
864691136424134959,exc_23P,24,24,0,0.5833333333333334,0.25,0.16666666666666666,True,0.747516528408323,60331.64089849151,0.25,0.0,-7.407394621787988
864691136445105795,exc_23P,9,9,0,0.6666666666666666,0.1111111111111111,0.2222222222222222,True,0.9367624503940014,65051.82286508534,0.5555555555555556,0.101,-1.3140602883786148
864691136451482111,exc_23P,6,6,1,0.3333333333333333,0.5,0.16666666666666666,True,0.8916092636117532,20410.415359064402,0.5,0.222,-0.7803114460217601
864691136451502591,exc_23P,3,3,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1.083525661867313,107396.133059157,0.3333333333333333,0.857,0.9083473142811599
864691136451521535,exc_23P,4,4,1,0.0,0.5,0.5,True,0.9725726523881081,79041.77629204326,0.25,0.392,-0.097668955448374
864691136595955362,exc_23P,8,8,2,0.0,0.375,0.625,True,0.9454088688072714,186685.25376266378,0.375,0.214,-0.7104336985161179
864691136619592845,exc_23P,8,8,0,0.375,0.25,0.375,True,0.9014947054334461,65383.38005217272,0.25,0.06,-1.701311767922611
864691136662196190,exc_23P,8,8,2,0.125,0.375,0.5,True,0.6128737589702313,84868.63290404796,0.5,0.0,-7.5234708899487135
864691136663423710,exc_23P,9,9,2,0.0,0.1111111111111111,0.8888888888888888,True,0.9771080764430189,166651.58104071234,0.2222222222222222,0.319,-0.39597420240995557
864691136673196679,exc_23P,3,3,1,0.0,1.0,0.0,False,0.7260576497470013,90051.00294077059,0.6666666666666666,0.032,-1.8554897181902448
864691136866259822,exc_23P,8,8,2,0.0,0.375,0.625,True,0.953362440891204,188085.4428798179,0.25,0.196,-0.702045106255495
864691136882140782,exc_23P,5,5,2,0.0,0.2,0.8,True,0.8153726087394347,75961.02789471818,0.6,0.042,-1.9611326907874649
864691136883269230,exc_23P,19,19,0,0.631578947368421,0.2631578947368421,0.10526315789473684,True,0.9316571081586781,35282.58946260153,0.2631578947368421,0.061,-1.4921219422912415
864691136888363118,exc_23P,9,9,2,0.0,0.1111111111111111,0.8888888888888888,True,0.7213523552920227,103352.13072731142,0.4444444444444444,0.0,-4.74255814079493
864691136907489134,exc_23P,11,11,0,0.45454545454545453,0.36363636363636365,0.18181818181818182,True,1.0068977749233845,51915.27652131001,0.2727272727272727,0.556,0.13502901494030745
864691136966673870,exc_23P,3,3,2,0.0,0.0,1.0,False,0.6470649329619323,139349.87011306002,0.6666666666666666,0.017,-2.7473149255974953
864691137196925761,exc_23P,7,7,1,0.0,0.7142857142857143,0.2857142857142857,True,0.22848480615953345,18329.67497566052,0.7142857142857143,0.0,-12.944541077038199
864691137197241921,exc_23P,8,8,2,0.125,0.375,0.5,True,0.8799013475405095,121468.48655586694,0.375,0.029,-1.6984544360623934
864691134886037498,exc_23P_2,4,4,2,0.0,0.0,1.0,False,0.02670053038161015,3937.520105219086,1.0,0.0,-10.213375423822578
864691134941464163,exc_23P_2,6,6,1,0.0,0.6666666666666666,0.3333333333333333,True,0.6609184537699411,100750.53908544738,0.3333333333333333,0.0,-5.133632988113669
864691134948539644,exc_23P_2,3,3,2,0.0,0.0,1.0,False,0.9558042360115023,125621.43659415872,0.3333333333333333,0.381,0.00698606849389409
864691135013900022,exc_23P_2,15,15,0,0.6666666666666666,0.06666666666666667,0.26666666666666666,True,0.8329272403366232,37165.30178407227,0.4,0.007,-2.3860866187751557
864691135082840567,exc_23P_2,16,16,2,0.25,0.1875,0.5625,True,1.00450412181049,59751.90336562043,0.1875,0.531,0.11518983922457833
864691135101289504,exc_23P_2,5,5,0,0.8,0.0,0.2,True,0.9110871440117316,65756.24150670557,0.2,0.154,-0.9829838316757631
864691135118264285,exc_23P_2,7,7,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,True,1.0222991184621821,77438.71615603926,0.42857142857142855,0.638,0.38122797102520317
864691135234397273,exc_23P_2,3,3,2,0.0,0.0,1.0,False,0.46327285039248944,108608.62367906987,0.6666666666666666,0.001,-3.97949995648635
864691135273485073,exc_23P_2,6,6,2,0.0,0.0,1.0,False,0.8975162807328191,157550.68331473522,0.3333333333333333,0.072,-1.5037190361276616
864691135279450785,exc_23P_2,11,11,2,0.0,0.18181818181818182,0.8181818181818182,True,0.9196440145865451,181260.31497745294,0.2727272727272727,0.025,-2.277387502339542
864691135293300150,exc_23P_2,4,4,2,0.0,0.25,0.75,True,0.6144413460604643,90072.58176077747,0.5,0.008,-3.5591691966306525
864691135324052892,exc_23P_2,4,4,2,0.0,0.25,0.75,True,0.548976647541984,77445.62923274517,0.5,0.002,-4.588394471397878
864691135361131847,exc_23P_2,3,3,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1.1555087800359116,62201.317064168186,0.3333333333333333,0.838,1.002392522708709
864691135383669466,exc_23P_2,8,8,2,0.0,0.375,0.625,True,0.587257355597877,156577.5521239341,0.25,0.0,-5.4952948374724855
864691135430026800,exc_23P_2,8,8,1,0.0,0.625,0.375,True,0.8065171133108159,103216.72727713762,0.375,0.003,-3.9385215711985286
864691135430148912,exc_23P_2,5,5,1,0.0,0.8,0.2,True,0.9968045511982342,105594.81977259803,0.4,0.484,0.1511974452932062
864691135442029384,exc_23P_2,6,6,2,0.16666666666666666,0.3333333333333333,0.5,True,1.063153375090824,91660.86202666517,0.16666666666666666,0.866,0.9965298026680374
864691135447541746,exc_23P_2,5,5,2,0.0,0.0,1.0,False,0.9597311085134526,155779.33875806365,0.4,0.271,-0.44128031567131154
864691135463850397,exc_23P_2,4,4,0,0.75,0.0,0.25,True,0.47018473399934946,51445.790550121725,0.5,0.002,-5.640115639082478
864691135464054941,exc_23P_2,8,8,0,1.0,0.0,0.0,False,0.16272511492977684,3715.2716815723766,1.0,0.0,-3.8150652533605567
864691135468738444,exc_23P_2,3,3,1,0.0,0.6666666666666666,0.3333333333333333,True,0.7253620232033688,99201.57215032213,0.3333333333333333,0.049,-2.135418925123667
864691135468852364,exc_23P_2,7,7,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,True,0.7498144625135016,130857.93670020862,0.42857142857142855,0.005,-3.3313270147449785
864691135469522002,exc_23P_2,4,4,2,0.0,0.25,0.75,True,1.0472218964306794,225498.4684739944,0.25,0.753,0.48232909146223507
864691135478421446,exc_23P_2,4,4,1,0.0,0.75,0.25,True,0.5881234232966795,59345.47096081593,0.75,0.007,-3.6646626578418604
864691135489264442,exc_23P_2,4,4,2,0.0,0.0,1.0,False,0.8121081981490622,208391.63489982692,0.5,0.06,-1.636122095603492
864691135489567034,exc_23P_2,5,5,2,0.0,0.0,1.0,False,0.6875117719741788,90010.5268741171,0.6,0.003,-4.41088513766471
864691135490940135,exc_23P_2,4,4,0,0.5,0.0,0.5,True,0.6146120475197981,21587.954047107083,0.5,0.014,-1.9279365630066851
864691135491223143,exc_23P_2,3,3,2,0.0,0.0,1.0,False,0.6769356656636092,110699.52422012156,0.6666666666666666,0.033,-2.2911715487217146
864691135509890057,exc_23P_2,3,3,1,0.0,0.6666666666666666,0.3333333333333333,True,0.7776379548726292,157389.86242228365,0.6666666666666666,0.067,-1.7711276261710462
864691135527145819,exc_23P_2,4,4,1,0.0,0.5,0.5,True,0.9265108725771546,81702.41751845322,0.5,0.215,-0.5631291614582801
864691135562001633,exc_23P_2,9,9,2,0.0,0.2222222222222222,0.7777777777777778,True,0.8785383337776002,125080.07680111249,0.4444444444444444,0.017,-2.6493337980332776
864691135568797676,exc_23P_2,4,4,1,0.0,0.5,0.5,True,0.856949075978815,72078.7510019233,0.5,0.094,-1.3294590712946148
864691135572082925,exc_23P_2,3,3,2,0.0,0.0,1.0,False,0.5880717429110388,93283.77302985526,0.6666666666666666,0.015,-3.6146490687529607
864691135572187629,exc_23P_2,5,5,2,0.4,0.0,0.6,True,0.9165727597471628,160717.36150367817,0.2,0.139,-1.0376451331912444
864691135578139397,exc_23P_2,4,4,2,0.0,0.0,1.0,False,1.0175601465553918,130171.28907472605,0.25,0.605,0.46599845657782146
864691135586548092,exc_23P_2,3,3,2,0.0,0.0,1.0,False,0.558837193852159,142789.18179346062,0.6666666666666666,0.011,-3.1791054608625218
864691135591027211,exc_23P_2,6,6,2,0.16666666666666666,0.0,0.8333333333333334,True,0.8129485744733845,126333.64077616208,0.5,0.005,-3.3216878981478817
864691135615404491,exc_23P_2,5,5,2,0.0,0.0,1.0,False,0.716356638257082,96856.05400609177,0.4,0.006,-3.642052990756138
864691135615427019,exc_23P_2,7,7,2,0.0,0.2857142857142857,0.7142857142857143,True,0.9288711091276489,143674.65669098523,0.2857142857142857,0.11,-1.0651478509046326
864691135617171817,exc_23P_2,4,4,2,0.0,0.0,1.0,False,0.7094244626123484,198003.56649124456,0.5,0.053,-1.913500355926782
864691135617348969,exc_23P_2,4,4,2,0.0,0.0,1.0,False,0.5136011509478627,51418.313796681476,0.75,0.004,-4.248093857068492
864691135655382978,exc_23P_2,17,17,2,0.35294117647058826,0.17647058823529413,0.47058823529411764,True,0.9322241240515972,103149.58233886237,0.11764705882352941,0.047,-1.911813633702614
864691135688243680,exc_23P_2,21,21,2,0.0,0.14285714285714285,0.8571428571428571,True,0.9115933494476607,126267.94014495394,0.2857142857142857,0.009,-2.6263116865773597
864691135700274555,exc_23P_2,3,3,1,0.0,0.6666666666666666,0.3333333333333333,True,1.0351215832547311,39444.45471326126,0.6666666666666666,0.565,0.11366071368671654
864691135731785145,exc_23P_2,4,4,0,0.5,0.0,0.5,True,0.7203813373723951,72541.75095668055,0.5,0.01,-2.9214265976680593
864691135772774651,exc_23P_2,6,6,2,0.0,0.16666666666666666,0.8333333333333334,True,0.9836576469436681,153002.49705651336,0.3333333333333333,0.374,-0.14665628312815443
864691135772848459,exc_23P_2,3,3,2,0.0,0.0,1.0,False,0.6970523972330199,135814.41277393393,0.6666666666666666,0.051,-2.1301840672087735
864691135773229307,exc_23P_2,4,4,2,0.0,0.0,1.0,False,0.912100616388347,148953.92128180867,0.25,0.16,-0.9088513383235954
864691135777881952,exc_23P_2,3,3,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,0.9110082308849473,132375.37935683364,0.3333333333333333,0.161,-0.7961009840814799
864691135778720701,exc_23P_2,14,14,0,0.5,0.21428571428571427,0.2857142857142857,True,0.6456745398584369,62912.06355465086,0.35714285714285715,0.0,-10.846959453927658
864691135783573555,exc_23P_2,3,3,2,0.0,0.3333333333333333,0.6666666666666666,True,1.0495307475777431,285228.84328198485,0.3333333333333333,0.682,0.456620689987946
864691135838366355,exc_23P_2,4,4,0,0.75,0.0,0.25,True,1.0060284586811155,41186.335143955854,0.5,0.516,-0.007198642427133254
864691135838411155,exc_23P_2,5,5,1,0.0,0.6,0.4,True,0.4725203177394077,104132.83986917815,0.6,0.0,-4.893565091265693
864691135841962211,exc_23P_2,3,3,2,0.0,0.0,1.0,False,0.8929559673096484,212217.5807786636,0.3333333333333333,0.143,-0.8630874476627226
864691135849178462,exc_23P_2,3,3,2,0.0,0.3333333333333333,0.6666666666666666,True,0.9514703380254644,148561.37462999485,0.3333333333333333,0.338,-0.007714148042407524
864691135850444999,exc_23P_2,3,3,2,0.0,0.3333333333333333,0.6666666666666666,True,0.6065320162665336,62840.25726116175,0.6666666666666666,0.018,-3.255665193180749
864691135865968005,exc_23P_2,5,5,0,0.4,0.4,0.2,True,1.016593987458611,68466.51854625822,0.2,0.591,0.18716873639590706
864691135910053801,exc_23P_2,4,4,1,0.0,0.5,0.5,True,0.9515620807186016,155364.90804001727,0.5,0.27,-0.3902651723292953
864691135919630768,exc_23P_2,11,11,2,0.0,0.36363636363636365,0.6363636363636364,True,0.9061082657217768,135419.16484017018,0.2727272727272727,0.017,-2.668568145493212
864691135953216547,exc_23P_2,5,5,2,0.0,0.0,1.0,False,0.9459177711433762,257879.84657033783,0.4,0.291,-0.4202814573829142
864691135953693987,exc_23P_2,4,4,2,0.25,0.0,0.75,True,0.8763101186575548,172097.39835353702,0.5,0.109,-1.296994350301775
864691135954206728,exc_23P_2,5,5,2,0.0,0.4,0.6,True,0.8707877528713666,96642.67406062217,0.4,0.06,-1.7523719215282376
864691135995920554,exc_23P_2,9,9,2,0.0,0.4444444444444444,0.5555555555555556,True,0.8815948084230043,75137.07174513474,0.3333333333333333,0.041,-1.897120824699277
864691136005978826,exc_23P_2,3,3,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1.0078362491202522,38515.557581785164,0.3333333333333333,0.509,-0.031069544575104406
864691136012619939,exc_23P_2,6,6,2,0.0,0.0,1.0,False,0.6966212454938797,156585.72804743418,0.5,0.002,-4.035075279052258
864691136032650939,exc_23P_2,4,4,1,0.0,0.75,0.25,True,0.7708626895225839,72635.99625629692,0.5,0.024,-2.26390429564694
864691136040165118,exc_23P_2,3,3,1,0.0,1.0,0.0,False,0.015773123263564778,4468.712896052749,1.0,0.0,-5.063343805260213
864691136092475060,exc_23P_2,3,3,1,0.0,0.6666666666666666,0.3333333333333333,True,0.5123315829522118,121865.73722324932,0.3333333333333333,0.003,-3.744076866212821
864691136101106037,exc_23P_2,4,4,0,0.5,0.5,0.0,True,0.023643817523257043,4762.389219067925,0.5,0.0,-10.99987869594123
864691136106568409,exc_23P_2,8,8,1,0.25,0.375,0.375,True,0.9276618724379526,57388.075950494436,0.375,0.171,-0.9119767739556556
864691136144860980,exc_23P_2,6,6,2,0.16666666666666666,0.16666666666666666,0.6666666666666666,True,0.9192409863024652,125781.23929092438,0.3333333333333333,0.108,-1.0509610650483567
864691136228646225,exc_23P_2,5,5,2,0.0,0.4,0.6,True,0.9801816629220929,120929.12967204368,0.4,0.392,-0.07464846661090163
864691136237733647,exc_23P_2,4,4,2,0.0,0.0,1.0,False,0.7286251628672393,146644.81642217265,0.5,0.009,-2.7082834927860944
864691136239137596,exc_23P_2,3,3,2,0.0,0.3333333333333333,0.6666666666666666,True,1.013779858751199,164332.3903858948,0.3333333333333333,0.589,0.4405015533800369
864691136274779661,exc_23P_2,8,8,0,0.875,0.125,0.0,True,0.6507696046734637,27898.057355034933,0.5,0.0,-3.1918735686762547
864691136296716571,exc_23P_2,8,8,2,0.125,0.25,0.625,True,0.7165502799671747,93709.00775448162,0.375,0.0,-6.280104718006107
864691136297957659,exc_23P_2,4,4,2,0.0,0.0,1.0,False,0.03617776564206714,5513.7274237462525,1.0,0.0,-11.271874238076634
864691136311098970,exc_23P_2,3,3,2,0.0,0.3333333333333333,0.6666666666666666,True,0.7298901184790875,87934.73408604819,0.3333333333333333,0.099,-1.5122058365890192
864691136379553237,exc_23P_2,3,3,2,0.0,0.0,1.0,False,0.7061476177815925,120438.97952487184,0.6666666666666666,0.047,-2.293453514419089
864691136423821615,exc_23P_2,3,3,2,0.0,0.3333333333333333,0.6666666666666666,True,0.7506325410588383,81209.50087493665,0.6666666666666666,0.091,-1.473733064451089
864691136437548190,exc_23P_2,3,3,1,0.0,0.6666666666666666,0.3333333333333333,True,1.086521039171677,168362.523079236,0.3333333333333333,0.956,1.120716971115165
864691136452437503,exc_23P_2,15,15,2,0.0,0.13333333333333333,0.8666666666666667,True,0.8005459006983892,125688.3322373706,0.4,0.0,-7.382370184281393
864691136484356908,exc_23P_2,3,3,2,0.0,0.0,1.0,False,1.0224368436249411,116979.0383357136,0.3333333333333333,0.608,0.5682008730968707
864691136488308498,exc_23P_2,5,5,2,0.0,0.0,1.0,False,1.0299403166564955,115357.28446828476,0.2,0.699,0.5982400453355667
864691136601891793,exc_23P_2,22,22,2,0.18181818181818182,0.13636363636363635,0.6818181818181818,True,0.9514822319244991,76840.39475780612,0.13636363636363635,0.053,-1.6100894929564353
864691136619751309,exc_23P_2,4,4,2,0.0,0.25,0.75,True,1.042832310105357,156924.45990401614,0.25,0.816,0.8088729130981925
864691136662432990,exc_23P_2,7,7,0,0.42857142857142855,0.42857142857142855,0.14285714285714285,True,0.844851835718942,52119.68426167342,0.2857142857142857,0.039,-1.8432545627434438
864691136672641927,exc_23P_2,3,3,2,0.3333333333333333,0.0,0.6666666666666666,True,0.38709356062749173,58245.98751898558,0.3333333333333333,0.002,-5.303012568389727
864691136724686333,exc_23P_2,4,4,2,0.0,0.25,0.75,True,0.9922013455724242,157439.91839257258,0.25,0.459,0.1319155651206077
864691136724901373,exc_23P_2,4,4,2,0.0,0.0,1.0,False,0.9564488019267403,133557.68139033116,0.5,0.297,-0.3431895468360674
864691136913201393,exc_23P_2,10,10,2,0.0,0.2,0.8,True,0.6473866936621412,134154.98831149773,0.4,0.0,-6.757294288986634
864691137019996526,exc_23P_2,16,16,0,0.4375,0.375,0.1875,True,0.8330254652299566,40586.706897535216,0.375,0.002,-2.9119374738215607
864691137019998830,exc_23P_2,3,3,2,0.0,0.0,1.0,False,0.6342811011227311,165925.4329035841,0.6666666666666666,0.024,-2.44195147924992
864691137197241921,exc_23P_2,3,3,2,0.0,0.0,1.0,False,0.33987727106892657,41375.11749203762,0.6666666666666666,0.006,-4.160484112139244
864691137197468481,exc_23P_2,7,7,2,0.0,0.0,1.0,False,0.8427627727214544,127305.12124378403,0.42857142857142855,0.016,-2.703891708994276
864691134886016762,exc_4P,7,7,2,0.0,0.0,1.0,False,1.0161424764910338,172898.0487643195,0.2857142857142857,0.644,0.42472347497484625
864691134918735626,exc_4P,3,3,1,0.0,0.6666666666666666,0.3333333333333333,True,0.8787357063795983,110135.93287997071,0.3333333333333333,0.218,-0.5997955968277882
864691134941444451,exc_4P,4,4,0,1.0,0.0,0.0,False,1.0606032359157898,77042.00444335844,0.5,0.75,0.598012752214973
864691134947919356,exc_4P,14,14,2,0.0,0.35714285714285715,0.6428571428571429,True,0.9319211183552573,138666.81396448342,0.2857142857142857,0.031,-2.14343694263041
864691135101289504,exc_4P,4,4,2,0.25,0.0,0.75,True,0.8443554476864759,110558.22906054276,0.5,0.055,-1.7291460883021583
864691135105292621,exc_4P,9,9,2,0.0,0.4444444444444444,0.5555555555555556,True,0.9907653120143451,80156.1039812265,0.2222222222222222,0.435,-0.09605306345993568
864691135114472857,exc_4P,14,14,2,0.0,0.35714285714285715,0.6428571428571429,True,0.8963734033209325,149441.76665884702,0.21428571428571427,0.007,-3.259194146022351
864691135156714084,exc_4P,4,4,0,1.0,0.0,0.0,False,0.4739387652161727,6453.805964952939,0.75,0.012,-2.0012649641118494
864691135157074276,exc_4P,6,6,2,0.0,0.0,1.0,False,0.8648034054873266,136782.24202822856,0.3333333333333333,0.029,-2.2706810227904963
864691135183268610,exc_4P,8,8,2,0.0,0.125,0.875,True,0.8240677262336238,140476.40935492187,0.5,0.009,-3.4318793810638675
864691135183273730,exc_4P,3,3,2,0.3333333333333333,0.0,0.6666666666666666,True,1.0348669809533961,171600.3136920994,0.3333333333333333,0.689,0.5298357821169853
864691135275477477,exc_4P,7,7,2,0.0,0.42857142857142855,0.5714285714285714,True,1.0587219457530292,60769.73674460445,0.2857142857142857,0.755,0.7189458924283502
864691135342170053,exc_4P,24,24,0,0.4583333333333333,0.08333333333333333,0.4583333333333333,True,0.875637477988207,36846.330501031014,0.16666666666666666,0.003,-3.4776824133385347
864691135367305465,exc_4P,11,11,2,0.36363636363636365,0.09090909090909091,0.5454545454545454,True,0.8195710452675432,64357.587142496275,0.2727272727272727,0.001,-4.286123882541527
864691135373632712,exc_4P,8,8,2,0.375,0.125,0.5,True,0.6466970008397654,66594.83758191185,0.375,0.0,-6.609361517071139
864691135385703509,exc_4P,3,3,2,0.3333333333333333,0.0,0.6666666666666666,True,0.7651006657063686,60228.58724478941,0.3333333333333333,0.075,-1.6355658783263356
864691135387700097,exc_4P,6,6,0,0.8333333333333334,0.0,0.16666666666666666,True,0.7250934972559253,28595.977833859204,0.5,0.009,-2.748234929607533
864691135387903105,exc_4P,3,3,2,0.0,0.0,1.0,False,0.01460490030987451,2368.4172440506422,1.0,0.0,-7.705519184708174
864691135387922561,exc_4P,11,11,2,0.09090909090909091,0.09090909090909091,0.8181818181818182,True,0.9570850218549664,137247.07888613202,0.36363636363636365,0.122,-1.1523294170568914
864691135396580129,exc_4P,10,10,0,0.7,0.0,0.3,True,0.7235579852237594,30752.157419252344,0.4,0.002,-3.7116409728069835
864691135430087728,exc_4P,5,5,2,0.0,0.0,1.0,False,0.9476551789818848,212952.18545942925,0.4,0.289,-0.2998345506492653
864691135430148912,exc_4P,3,3,2,0.3333333333333333,0.0,0.6666666666666666,True,1.2875194267725014,44535.67444083488,0.3333333333333333,0.984,2.087128683076649
864691135432526322,exc_4P,4,4,0,0.5,0.0,0.5,True,1.2735662368740739,48239.688503303485,0.25,0.992,2.1953966403958685
864691135446729362,exc_4P,6,6,1,0.0,0.8333333333333334,0.16666666666666666,True,0.15346960355701023,15508.020260700734,0.8333333333333334,0.0,-11.225780787734383
864691135446894482,exc_4P,7,7,2,0.0,0.2857142857142857,0.7142857142857143,True,0.8683920954575475,129455.19160011821,0.2857142857142857,0.028,-2.325529352182755
864691135447052690,exc_4P,5,5,2,0.2,0.0,0.8,True,1.0576130955380139,171272.34858321646,0.4,0.857,0.9262081629503508
864691135455096682,exc_4P,4,4,2,0.25,0.0,0.75,True,0.9151330822952464,96957.0852060358,0.25,0.171,-0.8150942451120372
864691135455279466,exc_4P,3,3,2,0.0,0.0,1.0,False,0.04142993080275069,1948.852794303175,1.0,0.001,-4.302886927540419
864691135463740317,exc_4P,3,3,2,0.3333333333333333,0.0,0.6666666666666666,True,1.0874348886245029,137065.06737861963,0.3333333333333333,0.985,1.1427952865541227
864691135495398288,exc_4P,6,6,2,0.0,0.16666666666666666,0.8333333333333334,True,1.0147467711536695,64686.86393645636,0.3333333333333333,0.559,0.28413579763051405
864691135503003997,exc_4P,5,5,2,0.0,0.2,0.8,True,1.1311509432944908,190455.42029298624,0.2,0.989,1.792793802273009
864691135503188917,exc_4P,8,8,2,0.0,0.25,0.75,True,0.899861037022799,146394.47973758978,0.375,0.035,-2.0067538346615157
864691135503317597,exc_4P,3,3,1,0.0,0.6666666666666666,0.3333333333333333,True,0.9477205030237936,140398.83096790148,0.3333333333333333,0.331,0.0011216733668048514
864691135510207753,exc_4P,6,6,2,0.0,0.0,1.0,False,0.6378123009858792,123023.14802243489,0.6666666666666666,0.001,-5.20966137137276
864691135527474267,exc_4P,3,3,2,0.0,0.0,1.0,False,0.7704994708904044,133715.60581251397,0.6666666666666666,0.077,-1.692834925045929
864691135562001633,exc_4P,3,3,2,0.3333333333333333,0.0,0.6666666666666666,True,0.0893969964357928,7463.108036608223,0.6666666666666666,0.001,-5.232858018280625
864691135568908524,exc_4P,3,3,2,0.0,0.0,1.0,False,0.013845566288459343,2535.171396832913,1.0,0.0,-8.15485738029097
